OrderID,OrderDate,Region,Category,Product,CustomerSegment,SalesChannel,UnitsSold,UnitPrice,Revenue,Cost,Profit,CustomerSatisfaction
ORD-50624,2023-12-28,Asia-Pacific,Home & Office,Standing Desk,SMB,Direct Web,2,605.32,1210.65,725.11,485.54,5.0
ORD-50625,2023-12-30,Latin America,Apparel,Trail Shoes,SMB,Paid Ads,1,133.34,133.34,61.58,71.76,3.9
ORD-50626,2023-12-30,Europe,Apparel,Classic Tee,Enterprise,Organic Search,2,34.85,69.7,34.51,35.19,3.3
ORD-50627,2024-01-02,Latin America,Home & Office,Ergonomic Chair,Consumer,Organic Search,4,342.24,1368.97,662.79,706.18,4.4
ORD-50628,2024-01-02,Asia-Pacific,Home & Office,Desk Lamp,SMB,Direct Web,2,67.0,133.99,75.76,58.23,3.8
ORD-50629,2024-01-04,North America,Apparel,Trail Shoes,SMB,Direct Web,4,130.79,523.17,352.75,170.42,4.6
ORD-50630,2024-01-06,Latin America,Electronics,Ultra HD Monitor,SMB,Direct Web,1,445.61,445.61,321.03,124.58,3.1
ORD-50631,2024-01-09,North America,Home & Office,Standing Desk,Consumer,Organic Search,1,572.55,572.55,408.62,163.93,4.8
ORD-50632,2024-01-10,Europe,Electronics,Pro Laptop,Enterprise,Paid Ads,2,1177.69,2355.38,1109.33,1246.05,3.7
ORD-50633,2024-01-12,Asia-Pacific,Home & Office,Desk Lamp,Consumer,Organic Search,5,66.06,330.32,200.87,129.45,4.9
ORD-50634,2024-01-13,Europe,Electronics,Ultra HD Monitor,Consumer,Direct Web,3,428.13,1284.39,981.36,303.03,4.4
ORD-50635,2024-01-14,Asia-Pacific,Home & Office,Standing Desk,Consumer,Direct Web,1,587.85,587.85,332.66,255.19,5.0
ORD-50636,2024-01-14,North America,Apparel,Trail Shoes,SMB,Affiliate,3,135.26,405.79,231.19,174.6,
ORD-50637,2024-01-17,Europe,Home & Office,Coffee Maker,Consumer,Direct Web,1,175.97,175.97,135.6,40.37,4.8
ORD-50638,2024-01-17,North America,Beauty & Care,Mineral Sunscreen,Consumer,Affiliate,1,32.19,32.19,14.58,17.61,4.1
ORD-50639,2024-01-17,North America,Electronics,Noise-Cancelling Headphones,Consumer,Affiliate,2,259.12,518.25,341.33,176.92,5.0
ORD-50640,2024-01-18,North America,Apparel,Performance Jacket,Consumer,Affiliate,1,157.91,157.91,103.91,54.0,4.8
ORD-50641,2024-01-20,Latin America,Home & Office,Standing Desk,SMB,Organic Search,1,610.71,610.71,279.24,331.47,1.6
ORD-50642,2024-01-21,Asia-Pacific,Beauty & Care,Hydration Cream,SMB,Affiliate,4,45.26,181.03,130.05,50.98,5.0
ORD-50643,2024-01-21,Europe,Electronics,Pro Laptop,Consumer,Organic Search,1,1179.28,1179.28,849.68,329.6,3.6
ORD-50644,2024-01-22,Europe,Home & Office,Desk Lamp,Enterprise,Direct Web,1,63.73,63.73,35.2,28.53,5.0
ORD-50645,2024-01-22,Europe,Electronics,Noise-Cancelling Headphones,SMB,Direct Web,1,251.57,251.57,172.66,78.91,4.8
ORD-50646,2024-01-23,Europe,Apparel,Merino Sweater,SMB,Organic Search,4,107.06,428.24,306.16,122.08,5.0
ORD-50647,2024-01-23,North America,Beauty & Care,Face Cleanser,Consumer,Direct Web,1,27.18,27.18,21.43,5.75,5.0
ORD-50648,2024-01-23,Asia-Pacific,Home & Office,Ergonomic Chair,Enterprise,Paid Ads,1,356.63,356.63,204.29,152.34,4.7
ORD-50649,2024-01-26,Asia-Pacific,Beauty & Care,Serum Pack,SMB,Paid Ads,1,83.76,83.76,61.01,22.75,5.0
ORD-50650,2024-01-28,North America,Beauty & Care,Mineral Sunscreen,Enterprise,Paid Ads,1,32.17,32.17,22.79,9.38,3.7
ORD-50651,2024-01-29,Europe,Apparel,Trail Shoes,Consumer,Paid Ads,1,128.21,128.21,82.55,45.66,5.0
ORD-50652,2024-01-31,Europe,Home & Office,Standing Desk,SMB,Affiliate,2,598.32,1196.63,579.61,617.02,4.7
ORD-50653,2024-02-01,Europe,Apparel,Classic Tee,Consumer,Direct Web,3,36.04,108.11,84.56,23.55,4.3
ORD-50654,2024-02-02,Europe,Apparel,Merino Sweater,Consumer,Direct Web,1,107.05,107.05,73.99,33.06,3.0
ORD-50655,2024-02-02,Latin America,Beauty & Care,Serum Pack,Consumer,Paid Ads,1,86.51,86.51,46.95,39.56,5.0
ORD-50656,2024-02-03,Asia-Pacific,Apparel,Classic Tee,Enterprise,Paid Ads,4,34.0,135.98,108.71,27.27,2.8
ORD-50657,2024-02-05,North America,Electronics,Noise-Cancelling Headphones,Enterprise,Organic Search,3,255.05,765.16,379.27,385.89,3.4
ORD-50658,2024-02-09,North America,Home & Office,Ergonomic Chair,SMB,Paid Ads,1,367.27,367.27,253.31,113.96,4.1
ORD-50659,2024-02-09,Europe,Home & Office,Coffee Maker,Consumer,Paid Ads,1,171.74,171.74,81.35,90.39,3.9
ORD-50660,2024-02-09,Europe,Beauty & Care,Mineral Sunscreen,Consumer,Affiliate,4,32.36,129.43,94.36,35.07,4.4
ORD-50661,2024-02-09,Europe,Electronics,Ultra HD Monitor,SMB,Paid Ads,2,458.66,917.32,508.49,408.83,4.3
ORD-50662,2024-02-09,Asia-Pacific,Home & Office,Desk Lamp,SMB,Direct Web,10,63.04,630.37,331.25,299.12,4.2
ORD-50663,2024-02-10,Asia-Pacific,Electronics,Ultra HD Monitor,SMB,Organic Search,1,448.68,448.68,271.63,177.05,4.1
ORD-50664,2024-02-11,Asia-Pacific,Electronics,Ultra HD Monitor,Consumer,Direct Web,2,442.54,885.09,504.47,380.62,3.1
ORD-50665,2024-02-13,Europe,Home & Office,Desk Lamp,SMB,Organic Search,1,67.13,67.13,43.02,24.11,5.0
ORD-50666,2024-02-13,North America,Home & Office,Ergonomic Chair,Consumer,Affiliate,2,339.97,679.94,447.63,232.31,4.4
ORD-50667,2024-02-14,Asia-Pacific,Apparel,Merino Sweater,Enterprise,Direct Web,1,114.26,114.26,70.53,43.73,5.0
ORD-50668,2024-02-15,North America,Apparel,Merino Sweater,SMB,Organic Search,3,115.38,346.14,193.58,152.56,4.8
ORD-50669,2024-02-15,North America,Home & Office,Standing Desk,Consumer,Direct Web,2,625.09,1250.17,993.49,256.68,4.0
ORD-50670,2024-02-17,North America,Electronics,Smart Watch,Consumer,Paid Ads,1,288.61,288.61,209.46,79.15,5.0
ORD-50671,2024-02-18,Asia-Pacific,Home & Office,Standing Desk,Consumer,Direct Web,1,617.99,617.99,315.75,302.24,5.0
ORD-50672,2024-02-21,Latin America,Home & Office,Coffee Maker,Consumer,Organic Search,4,172.52,690.08,533.49,156.59,4.0
ORD-50673,2024-02-23,North America,Home & Office,Desk Lamp,Consumer,Paid Ads,3,61.83,185.48,145.39,40.09,4.7
ORD-50674,2024-02-23,Europe,Apparel,Trail Shoes,SMB,Organic Search,1,129.98,129.98,70.6,59.38,4.8
ORD-50675,2024-02-24,Asia-Pacific,Apparel,Classic Tee,Consumer,Organic Search,3,34.38,103.13,58.85,44.28,3.8
ORD-50676,2024-02-25,Europe,Beauty & Care,Face Cleanser,Consumer,Organic Search,4,28.28,113.13,83.26,29.87,4.2
ORD-50677,2024-02-25,Europe,Apparel,Classic Tee,Consumer,Paid Ads,1,36.05,36.05,21.0,15.05,4.2
ORD-50678,2024-02-25,Europe,Electronics,Ultra HD Monitor,SMB,Paid Ads,5,437.2,2185.99,1162.25,1023.74,
ORD-50679,2024-02-27,Europe,Electronics,Pro Laptop,Consumer,Paid Ads,1,1175.73,1175.73,780.44,395.29,4.4
ORD-50680,2024-02-27,North America,Electronics,Smart Watch,Consumer,Organic Search,1,309.81,309.81,173.84,135.97,4.4
ORD-50681,2024-03-01,Europe,Electronics,Pro Laptop,Consumer,Affiliate,4,1172.57,4690.27,3610.66,1079.61,3.5
ORD-50682,2024-03-02,Europe,Beauty & Care,Serum Pack,SMB,Organic Search,1,85.89,85.89,57.49,28.4,4.9
ORD-50683,2024-03-04,Asia-Pacific,Beauty & Care,Hydration Cream,Enterprise,Organic Search,2,44.56,89.12,56.1,33.02,3.4
ORD-50684,2024-03-05,North America,Apparel,Merino Sweater,Consumer,Paid Ads,2,107.85,215.69,121.77,93.92,5.0
ORD-50685,2024-03-05,North America,Home & Office,Standing Desk,Consumer,Organic Search,1,576.4,576.4,407.99,168.41,4.9
ORD-50686,2024-03-06,North America,Electronics,Ultra HD Monitor,SMB,Paid Ads,1,463.84,463.84,231.2,232.64,4.1
ORD-50687,2024-03-07,Asia-Pacific,Apparel,Trail Shoes,Enterprise,Organic Search,2,135.46,270.93,173.71,97.22,4.5
ORD-50688,2024-03-09,Europe,Beauty & Care,Serum Pack,SMB,Direct Web,3,84.57,253.72,160.4,93.32,3.7
ORD-50689,2024-03-10,Europe,Electronics,Smart Watch,Consumer,Paid Ads,2,305.79,611.59,424.53,187.06,4.4
ORD-50690,2024-03-10,North America,Apparel,Performance Jacket,SMB,Affiliate,3,154.85,464.55,272.36,192.19,4.6
ORD-50691,2024-03-10,North America,Beauty & Care,Face Cleanser,Enterprise,Paid Ads,3,27.75,83.26,48.01,35.25,3.9
ORD-50692,2024-03-11,Europe,Electronics,Noise-Cancelling Headphones,SMB,Direct Web,2,261.01,522.02,259.8,262.22,4.1
ORD-50693,2024-03-13,Europe,Apparel,Trail Shoes,SMB,Direct Web,1,134.34,134.34,76.81,57.53,4.4
ORD-50694,2024-03-14,North America,Beauty & Care,Face Cleanser,SMB,Paid Ads,4,27.72,110.88,69.76,41.12,2.9
ORD-50695,2024-03-14,North America,Home & Office,Coffee Maker,Enterprise,Direct Web,1,171.07,171.07,97.56,73.51,3.9
ORD-50696,2024-03-15,North America,Apparel,Classic Tee,Enterprise,Direct Web,1,35.43,35.43,25.84,9.59,4.5
ORD-50697,2024-03-15,North America,Electronics,Ultra HD Monitor,SMB,Affiliate,4,446.64,1786.54,998.52,788.02,4.4
ORD-50698,2024-03-18,Europe,Electronics,Noise-Cancelling Headphones,Consumer,Affiliate,1,257.96,257.96,197.45,60.51,3.8
ORD-50699,2024-03-20,North America,Apparel,Merino Sweater,Consumer,Affiliate,3,113.0,339.01,202.81,136.2,4.1
ORD-50700,2024-03-20,Asia-Pacific,Beauty & Care,Face Cleanser,Consumer,Organic Search,1,27.87,27.87,19.78,8.09,4.7
ORD-50701,2024-03-20,Asia-Pacific,Home & Office,Desk Lamp,SMB,Direct Web,2,65.0,129.99,62.85,67.14,3.8
ORD-50702,2024-03-20,Asia-Pacific,Electronics,Noise-Cancelling Headphones,Consumer,Paid Ads,1,249.08,249.08,161.28,87.8,3.8
ORD-50703,2024-03-21,Europe,Home & Office,Desk Lamp,Enterprise,Affiliate,3,65.33,195.98,113.13,82.85,4.2
ORD-50704,2024-03-21,North America,Apparel,Performance Jacket,Enterprise,Direct Web,2,166.79,333.59,216.79,116.8,4.4
ORD-50705,2024-03-21,Europe,Home & Office,Ergonomic Chair,Consumer,Affiliate,2,359.36,718.72,395.69,323.03,3.3
ORD-50706,2024-03-23,Europe,Apparel,Trail Shoes,Consumer,Paid Ads,1,124.4,124.4,59.6,64.8,5.0
ORD-50707,2024-03-25,North America,Electronics,Ultra HD Monitor,Consumer,Organic Search,2,445.39,890.78,576.29,314.49,5.0
ORD-50708,2024-03-25,Europe,Electronics,Ultra HD Monitor,SMB,Organic Search,1,428.16,428.16,259.56,168.6,5.0
ORD-50709,2024-03-25,North America,Home & Office,Standing Desk,Enterprise,Direct Web,2,572.88,1145.76,741.51,404.25,4.2
ORD-50710,2024-03-27,North America,Home & Office,Coffee Maker,Consumer,Organic Search,1,174.84,174.84,106.29,68.55,4.2
ORD-50711,2024-03-28,North America,Home & Office,Standing Desk,SMB,Paid Ads,1,614.54,614.54,411.32,203.22,4.6
ORD-50712,2024-03-29,North America,Electronics,Noise-Cancelling Headphones,Enterprise,Direct Web,2,248.16,496.33,230.59,265.74,5.0
ORD-50713,2024-03-30,North America,Home & Office,Standing Desk,Consumer,Affiliate,1,572.98,572.98,327.56,245.42,3.4
ORD-50714,2024-03-31,North America,Apparel,Performance Jacket,SMB,Direct Web,3,157.97,473.91,283.76,190.15,5.0
ORD-50715,2024-03-31,Europe,Beauty & Care,Mineral Sunscreen,Consumer,Organic Search,2,33.21,66.42,31.83,34.59,4.0
ORD-50716,2024-03-31,North America,Electronics,Noise-Cancelling Headphones,Consumer,Direct Web,1,256.61,256.61,136.56,120.05,4.3
ORD-50717,2024-03-31,North America,Beauty & Care,Face Cleanser,Enterprise,Direct Web,1,26.65,26.65,14.22,12.43,5.0
ORD-50718,2024-04-03,North America,Electronics,Smart Watch,SMB,Organic Search,2,292.71,585.42,335.28,250.14,3.4
ORD-50719,2024-04-04,North America,Electronics,Pro Laptop,Consumer,Paid Ads,4,1192.96,4771.84,2536.32,2235.52,4.1
ORD-50720,2024-04-04,Latin America,Home & Office,Desk Lamp,Consumer,Organic Search,1,64.41,64.41,43.22,21.19,4.1
ORD-50721,2024-04-05,Europe,Electronics,Noise-Cancelling Headphones,Consumer,Direct Web,2,247.29,494.58,260.89,233.69,4.6
ORD-50722,2024-04-07,Europe,Apparel,Merino Sweater,Enterprise,Organic Search,8,113.87,910.93,657.92,253.01,4.7
ORD-50723,2024-04-07,Europe,Electronics,Pro Laptop,Enterprise,Paid Ads,1,1169.83,1169.83,817.64,352.19,4.1
ORD-50724,2024-04-08,North America,Home & Office,Coffee Maker,SMB,Organic Search,1,184.23,184.23,129.97,54.26,
ORD-50725,2024-04-08,Asia-Pacific,Apparel,Classic Tee,Enterprise,Organic Search,2,34.27,68.53,48.81,19.72,3.4
ORD-50726,2024-04-18,Asia-Pacific,Electronics,Pro Laptop,SMB,Paid Ads,3,1193.07,3579.22,2372.28,1206.94,3.8
ORD-50727,2024-04-19,North America,Electronics,Ultra HD Monitor,SMB,Organic Search,3,465.18,1395.54,878.3,517.24,5.0
ORD-50728,2024-04-19,Asia-Pacific,Home & Office,Coffee Maker,Consumer,Affiliate,1,187.22,187.22,96.93,90.29,4.6
ORD-50729,2024-04-19,Europe,Apparel,Trail Shoes,Consumer,Direct Web,1,124.19,124.19,59.21,64.98,4.1
ORD-50730,2024-04-21,Europe,Electronics,Noise-Cancelling Headphones,Consumer,Affiliate,2,246.21,492.43,305.71,186.72,4.5
ORD-50731,2024-04-23,Latin America,Apparel,Merino Sweater,Enterprise,Paid Ads,4,113.33,453.34,335.5,117.84,5.0
ORD-50732,2024-04-23,Europe,Electronics,Smart Watch,SMB,Organic Search,3,300.29,900.88,653.43,247.45,4.4
ORD-50733,2024-04-23,Asia-Pacific,Electronics,Pro Laptop,Consumer,Direct Web,1,1191.56,1191.56,650.16,541.4,4.2
ORD-50734,2024-04-26,North America,Home & Office,Ergonomic Chair,SMB,Affiliate,3,357.29,1071.88,718.45,353.43,2.5
ORD-50735,2024-04-29,North America,Apparel,Performance Jacket,SMB,Organic Search,2,158.2,316.39,243.52,72.87,3.1
ORD-50736,2024-05-01,North America,Electronics,Smart Watch,Enterprise,Direct Web,4,295.8,1183.21,564.07,619.14,3.7
ORD-50737,2024-05-02,North America,Beauty & Care,Mineral Sunscreen,SMB,Paid Ads,1,31.86,31.86,,14.81,4.3
ORD-50738,2024-05-03,Europe,Apparel,Trail Shoes,SMB,Organic Search,1,127.36,127.36,62.25,65.11,2.7
ORD-50739,2024-05-03,Europe,Apparel,Trail Shoes,SMB,Organic Search,1,130.28,130.28,82.56,47.72,4.3
ORD-50740,2024-05-05,Europe,Apparel,Classic Tee,Consumer,Affiliate,3,33.51,100.53,77.15,23.38,2.5
ORD-50741,2024-05-05,Europe,Beauty & Care,Face Cleanser,SMB,Paid Ads,1,26.8,26.8,13.27,13.53,
ORD-50742,2024-05-06,Europe,Electronics,Pro Laptop,SMB,Direct Web,3,1152.4,3457.2,2029.98,1427.22,5.0
ORD-50743,2024-05-06,Europe,Apparel,Trail Shoes,Enterprise,Direct Web,3,135.22,405.66,313.41,92.25,5.0
ORD-50744,2024-05-08,Europe,Beauty & Care,Mineral Sunscreen,Enterprise,Affiliate,1,33.33,33.33,18.76,14.57,5.0
ORD-50745,2024-05-11,Europe,Home & Office,Ergonomic Chair,Enterprise,Paid Ads,1,360.04,360.04,212.32,147.72,4.8
ORD-50746,2024-05-11,North America,Electronics,Ultra HD Monitor,SMB,Paid Ads,2,438.9,877.8,541.89,335.91,2.9
ORD-50747,2024-05-11,Latin America,Home & Office,Desk Lamp,Consumer,Direct Web,2,65.91,131.83,74.84,56.99,3.4
ORD-50748,2024-05-13,Asia-Pacific,Apparel,Performance Jacket,SMB,Direct Web,2,164.61,329.23,186.39,142.84,3.8
ORD-50749,2024-05-14,Europe,Electronics,Ultra HD Monitor,Consumer,Direct Web,1,447.6,447.6,,90.97,4.6
ORD-50750,2024-05-14,Europe,Home & Office,Coffee Maker,Consumer,Direct Web,3,185.13,555.39,400.1,155.29,4.6
ORD-50751,2024-05-15,Asia-Pacific,Home & Office,Desk Lamp,Enterprise,Direct Web,1,63.44,63.44,30.04,33.4,5.0
ORD-50752,2024-05-15,Asia-Pacific,Electronics,Noise-Cancelling Headphones,SMB,Direct Web,2,258.74,517.49,383.7,133.79,4.2
ORD-50753,2024-05-15,Europe,Apparel,Performance Jacket,Consumer,Paid Ads,3,153.37,460.11,356.58,103.53,3.6
ORD-50754,2024-05-15,North America,Electronics,Noise-Cancelling Headphones,SMB,Direct Web,1,244.86,244.86,149.9,94.96,3.3
ORD-50755,2024-05-17,Latin America,Beauty & Care,Face Cleanser,Consumer,Paid Ads,2,28.78,57.56,36.25,21.31,5.0
ORD-50756,2024-05-19,Asia-Pacific,Electronics,Pro Laptop,Consumer,Direct Web,1,1243.65,1243.65,772.23,471.42,3.4
ORD-50757,2024-05-19,North America,Electronics,Ultra HD Monitor,Consumer,Direct Web,4,451.45,1805.8,1156.38,649.42,3.7
ORD-50758,2024-05-21,North America,Beauty & Care,Mineral Sunscreen,Consumer,Direct Web,1,30.53,30.53,15.62,14.91,4.7
ORD-50759,2024-05-21,Asia-Pacific,Electronics,Ultra HD Monitor,Consumer,Direct Web,1,436.99,436.99,251.34,185.65,4.2
ORD-50760,2024-05-21,North America,Beauty & Care,Mineral Sunscreen,SMB,Organic Search,3,30.53,91.59,42.58,49.01,5.0
ORD-50761,2024-05-22,Latin America,Apparel,Trail Shoes,SMB,Organic Search,4,123.53,494.12,294.09,200.03,5.0
ORD-50762,2024-05-23,Asia-Pacific,Electronics,Ultra HD Monitor,SMB,Direct Web,4,467.12,1868.46,1081.58,786.88,4.2
ORD-50763,2024-05-23,North America,Apparel,Performance Jacket,Enterprise,Direct Web,4,159.73,638.91,309.51,329.4,3.8
ORD-50764,2024-05-25,Europe,Apparel,Merino Sweater,Consumer,Organic Search,2,111.62,223.25,152.98,70.27,4.5
ORD-50765,2024-05-25,North America,Apparel,Classic Tee,Enterprise,Organic Search,2,35.7,71.4,33.4,38.0,3.9
ORD-50766,2024-05-25,Latin America,Apparel,Classic Tee,SMB,Direct Web,2,35.82,71.64,37.5,34.14,3.6
ORD-50767,2024-05-26,Asia-Pacific,Beauty & Care,Face Cleanser,SMB,Direct Web,1,28.49,28.49,15.63,12.86,4.3
ORD-50768,2024-05-26,Europe,Electronics,Smart Watch,Consumer,Direct Web,1,300.91,300.91,213.94,86.97,
ORD-50769,2024-05-29,North America,Electronics,Ultra HD Monitor,SMB,Organic Search,2,430.49,860.98,523.77,337.21,4.4
ORD-50770,2024-05-29,North America,Electronics,Pro Laptop,Enterprise,Paid Ads,1,1184.66,1184.66,929.17,255.49,4.4
ORD-50771,2024-05-31,North America,Apparel,Classic Tee,SMB,Organic Search,3,33.7,101.09,47.04,54.05,3.9
ORD-50772,2024-06-03,Asia-Pacific,Home & Office,Standing Desk,Enterprise,Affiliate,1,621.69,621.69,358.51,263.18,4.4
ORD-50773,2024-06-04,North America,Apparel,Performance Jacket,SMB,Organic Search,1,156.71,156.71,119.15,37.56,4.4
ORD-50774,2024-06-06,Europe,Home & Office,Desk Lamp,SMB,Direct Web,1,67.4,67.4,31.1,36.3,4.7
ORD-50775,2024-06-06,Europe,Home & Office,Desk Lamp,SMB,Direct Web,1,64.16,64.16,,32.64,3.4
ORD-50776,2024-06-07,North America,Home & Office,Coffee Maker,SMB,Direct Web,3,186.43,559.29,332.4,226.89,4.0
ORD-50777,2024-06-07,North America,Home & Office,Coffee Maker,Enterprise,Organic Search,1,188.85,188.85,119.95,68.9,4.2
ORD-50778,2024-06-08,Europe,Electronics,Ultra HD Monitor,Consumer,Paid Ads,4,450.92,1803.68,908.04,895.64,3.6
ORD-50779,2024-06-12,Asia-Pacific,Home & Office,Standing Desk,Consumer,Paid Ads,3,598.01,1794.02,1088.12,705.9,4.3
ORD-50780,2024-06-12,North America,Apparel,Merino Sweater,SMB,Organic Search,1,108.31,108.31,61.77,46.54,4.4
ORD-50781,2024-06-14,North America,Home & Office,Standing Desk,SMB,Direct Web,2,597.28,1194.56,575.4,619.16,4.8
ORD-50782,2024-06-14,Asia-Pacific,Electronics,Pro Laptop,SMB,Direct Web,2,1236.92,2473.84,1526.78,947.06,5.0
ORD-50783,2024-06-15,Europe,Electronics,Smart Watch,Consumer,Paid Ads,3,305.99,917.96,728.63,189.33,5.0
ORD-50784,2024-06-16,Europe,Beauty & Care,Serum Pack,SMB,Organic Search,1,86.42,86.42,68.67,17.75,4.2
ORD-50785,2024-06-16,Latin America,Apparel,Classic Tee,SMB,Affiliate,2,35.18,70.35,46.64,23.71,3.9
ORD-50786,2024-06-17,Asia-Pacific,Home & Office,Desk Lamp,Consumer,Organic Search,3,63.36,190.07,123.37,66.7,
ORD-50787,2024-06-17,North America,Electronics,Pro Laptop,Consumer,Affiliate,3,1148.8,3446.39,2067.28,1379.11,4.9
ORD-50788,2024-06-18,North America,Home & Office,Coffee Maker,Consumer,Direct Web,2,173.3,346.61,220.66,125.95,4.2
ORD-50789,2024-06-18,Europe,Electronics,Ultra HD Monitor,Enterprise,Direct Web,1,451.74,451.74,292.89,158.85,3.6
ORD-50790,2024-06-18,Europe,Electronics,Ultra HD Monitor,Consumer,Organic Search,3,459.43,1378.29,1084.6,293.69,3.8
ORD-50791,2024-06-23,Europe,Electronics,Ultra HD Monitor,Enterprise,Organic Search,2,442.5,884.99,623.04,261.95,2.6
ORD-50792,2024-06-23,North America,Home & Office,Coffee Maker,Enterprise,Affiliate,1,174.35,174.35,84.91,89.44,4.8
ORD-50793,2024-06-23,North America,Home & Office,Coffee Maker,Consumer,Affiliate,2,171.29,342.58,259.6,82.98,4.6
ORD-50794,2024-06-24,Asia-Pacific,Home & Office,Desk Lamp,Consumer,Organic Search,5,62.55,312.75,184.44,128.31,
ORD-50795,2024-06-26,Latin America,Home & Office,Ergonomic Chair,Enterprise,Organic Search,2,358.06,716.13,500.34,215.79,
ORD-50796,2024-06-26,North America,Beauty & Care,Face Cleanser,SMB,Paid Ads,5,27.55,137.73,84.57,53.16,2.6
ORD-50797,2024-06-27,North America,Home & Office,Ergonomic Chair,Enterprise,Direct Web,2,332.51,665.02,491.72,173.3,3.3
ORD-50798,2024-06-28,North America,Apparel,Merino Sweater,Consumer,Direct Web,1,114.16,114.16,62.81,51.35,5.0
ORD-50799,2024-06-30,Asia-Pacific,Home & Office,Standing Desk,Enterprise,Organic Search,1,603.15,603.15,474.84,128.31,3.6
